grid_row,grid_col,lon,lat,ndvi_2008,ndvi_2013,ndvi_2018,ndvi_2023,cluster,ndvi_change_2008_2023
8,24,-76.26552682024727,8.53541666590272,0.7725309729576111,0.7677983641624451,0.7582908868789673,0.7866613864898682,0,0.01413041353225708
8,25,-76.22339349787822,8.53541666590272,0.7715314626693726,0.7731724381446838,0.7799856662750244,0.8013896346092224,0,0.029858171939849854
9,10,-76.84702630559147,8.493749999239782,0.8324126601219177,0.8305120468139648,0.8412663340568542,0.8468870520591736,0,0.01447439193725586
9,11,-76.80489757015727,8.493749999239782,0.7152400016784668,0.7420529127120972,0.7276568412780762,0.7336556315422058,0,0.018415629863739014
9,12,-76.76276883472303,8.493749999239782,0.7428672909736633,0.7791293263435364,0.7716668844223022,0.782741367816925,0,0.03987407684326172
9,13,-76.72064009928883,8.493749999239782,0.7772437930107117,0.775734543800354,0.7940302491188049,0.7990148663520813,0,0.02177107334136963
9,14,-76.67851136385464,8.493749999239782,0.7559053301811218,0.7786983251571655,0.7612408995628357,0.7717464566230774,0,0.015841126441955566
9,15,-76.63638262842042,8.493749999239782,0.7682832479476929,0.7886978387832642,0.7864982485771179,0.798267662525177,0,0.02998441457748413
9,16,-76.59425389298622,8.493749999239782,0.7583163380622864,0.7741342186927795,0.770113468170166,0.7758638262748718,0,0.01754748821258545
9,17,-76.552125157552,8.493749999239782,0.7851782441139221,0.7873888611793518,0.7778862118721008,0.776858389377594,0,-0.008319854736328125
9,18,-76.50999642211778,8.493749999239782,0.8499884009361267,0.8424014449119568,0.8403202891349792,0.8387941122055054,1,-0.011194288730621338
9,19,-76.46786768668355,8.493749999239782,0.7597198486328125,0.7484270334243774,0.7321885824203491,0.7639512419700623,0,0.004231393337249756
9,20,-76.42573895124934,8.493749999239782,0.7606468200683594,0.7637607455253601,0.7753767967224121,0.7961952686309814,0,0.03554844856262207
9,21,-76.38361021581514,8.493749999239782,0.7442678809165955,0.7624090313911438,0.7638486623764038,0.7677614688873291,0,0.023493587970733643
9,22,-76.34148148038093,8.493749999239782,0.7327033877372742,0.7687974572181702,0.7581059336662292,0.7683689594268799,0,0.03566557168960571
9,23,-76.29935274494675,8.493749999239782,0.7182716131210327,0.7632315158843994,0.741170346736908,0.7804790735244751,0,0.06220746040344238
9,24,-76.25722400951251,8.493749999239782,0.7460141181945801,0.7598528265953064,0.741702139377594,0.7919059991836548,0,0.04589188098907471
9,25,-76.2150952740783,8.493749999239782,0.7627606987953186,0.7471290826797485,0.7614092230796814,0.8076076507568359,0,0.044846951961517334
10,11,-76.79657755928498,8.452083332576844,0.7318755388259888,0.7692809104919434,0.7647703886032104,0.7748951315879822,0,0.04301959276199341
10,12,-76.75445338751203,8.452083332576844,0.7849305868148804,0.7766171097755432,0.7882455587387085,0.8013879656791687,0,0.01645737886428833
10,13,-76.71232921573909,8.452083332576844,0.7485754489898682,0.761399507522583,0.7667639255523682,0.7859922051429749,0,0.03741675615310669
10,14,-76.67020504396616,8.452083332576844,0.7767231464385986,0.7888834476470947,0.7837555408477783,0.7945472002029419,0,0.01782405376434326
10,15,-76.62808087219322,8.452083332576844,0.7650792598724365,0.7571776509284973,0.7471656203269958,0.7529780864715576,0,-0.012101173400878906
